Country/Region,Date,Cases
Philippines,2/27/20,3
India,2/27/20,3
Canada,2/27/20,1
Italy,2/27/20,655
UK,2/27/20,15
Russia,2/27/20,2
Sweden,2/27/20,7
US,2/27/20,2
Spain,2/27/20,15
Australia,2/27/20,2
US,2/27/20,1
US,2/27/20,2
Belgium,2/27/20,1
US,2/27/20,1
Others,2/27/20,705
US,2/27/20,2
US,2/27/20,1
Egypt,2/27/20,1
Iran,2/27/20,245
US,2/27/20,0
US,2/27/20,0
Australia,2/27/20,8
US,2/27/20,0
Lebanon,2/27/20,2
US,2/27/20,1
US,2/27/20,2
Iraq,2/27/20,7
US,2/27/20,42
Oman,2/27/20,4
Afghanistan,2/27/20,1
Bahrain,2/27/20,33
Kuwait,2/27/20,43
Algeria,2/27/20,1
Croatia,2/27/20,3
Switzerland,2/27/20,8
Austria,2/27/20,3
Israel,2/27/20,3
Pakistan,2/27/20,2
Brazil,2/27/20,1
Georgia,2/27/20,1
Greece,2/27/20,3
North Macedonia,2/27/20,1
Norway,2/27/20,1
Romania,2/27/20,1
Denmark,2/27/20,1
Estonia,2/27/20,1
Netherlands,2/27/20,1
San Marino,2/27/20,1
Belarus,2/27/20,0
Canada,2/27/20,0
Iceland,2/27/20,0
Lithuania,2/27/20,0
Mexico,2/27/20,0
New Zealand,2/27/20,0
Nigeria,2/27/20,0
Australia,2/27/20,0
Ireland,2/27/20,0
Luxembourg,2/27/20,0
Monaco,2/27/20,0
Qatar,2/27/20,0
US,2/27/20,0
Ecuador,2/27/20,0
Azerbaijan,2/27/20,0
Czech Republic,2/27/20,0
Armenia,2/27/20,0
Dominican Republic,2/27/20,0
US,2/27/20,0
Indonesia,2/27/20,0
Portugal,2/27/20,0
Andorra,2/27/20,0
Australia,2/27/20,0
Latvia,2/27/20,0
Morocco,2/27/20,0
Saudi Arabia,2/27/20,0
Senegal,2/27/20,0
US,2/27/20,0
US,2/27/20,0
US,2/27/20,0
US,2/27/20,0
US,2/27/20,0
US,2/27/20,0
US,2/27/20,0
US,2/27/20,0
US,2/27/20,0
US,2/27/20,0
Argentina,2/27/20,0
Chile,2/27/20,0
Jordan,2/27/20,0
US,2/27/20,0
US,2/27/20,0
US,2/27/20,0
US,2/27/20,0
US,2/27/20,0
Ukraine,2/27/20,0
Mainland China,2/28/20,990
Mainland China,2/28/20,410
Mainland China,2/28/20,576
Mainland China,2/28/20,296
Mainland China,2/28/20,91
Mainland China,2/28/20,1348
Mainland China,2/28/20,252
Mainland China,2/28/20,146
Mainland China,2/28/20,168
Mainland China,2/28/20,318
Mainland China,2/28/20,480
Mainland China,2/28/20,1272
Mainland China,2/28/20,65914
Mainland China,2/28/20,1017
Mainland China,2/28/20,75
Mainland China,2/28/20,631
Mainland China,2/28/20,935
Mainland China,2/28/20,93
Mainland China,2/28/20,121
Mainland China,2/28/20,72
Mainland China,2/28/20,18
Mainland China,2/28/20,245
Mainland China,2/28/20,756
Mainland China,2/28/20,337
Mainland China,2/28/20,133
Mainland China,2/28/20,538
Mainland China,2/28/20,136
Mainland China,2/28/20,1
Mainland China,2/28/20,76
Mainland China,2/28/20,174
Mainland China,2/28/20,1205
Thailand,2/28/20,41
Japan,2/28/20,228
South Korea,2/28/20,2337
Taiwan,2/28/20,34
US,2/28/20,1
US,2/28/20,2
US,2/28/20,1
Macau,2/28/20,10
Hong Kong,2/28/20,94
Singapore,2/28/20,93
Vietnam,2/28/20,16
France,2/28/20,57
Nepal,2/28/20,1
Malaysia,2/28/20,23
Canada,2/28/20,5
Canada,2/28/20,7
US,2/28/20,1
US,2/28/20,1
Australia,2/28/20,4
Australia,2/28/20,4
Australia,2/28/20,5
Cambodia,2/28/20,1
Sri Lanka,2/28/20,1
Germany,2/28/20,48
Finland,2/28/20,2
United Arab Emirates,2/28/20,19
Philippines,2/28/20,3
India,2/28/20,3
Canada,2/28/20,1
Italy,2/28/20,888
UK,2/28/20,20
Russia,2/28/20,2
Sweden,2/28/20,7
US,2/28/20,2
Spain,2/28/20,32
Australia,2/28/20,2
US,2/28/20,1
US,2/28/20,2
Belgium,2/28/20,1
US,2/28/20,1
Others,2/28/20,705
US,2/28/20,2
US,2/28/20,1
Egypt,2/28/20,1
Iran,2/28/20,388
US,2/28/20,0
US,2/28/20,0
Australia,2/28/20,8
US,2/28/20,0
Lebanon,2/28/20,2
US,2/28/20,1
US,2/28/20,2
Iraq,2/28/20,7
US,2/28/20,44
Oman,2/28/20,4
Afghanistan,2/28/20,1
Bahrain,2/28/20,36
Kuwait,2/28/20,45
Algeria,2/28/20,1
Croatia,2/28/20,5
Switzerland,2/28/20,8
Austria,2/28/20,3
Israel,2/28/20,4
Pakistan,2/28/20,2
Brazil,2/28/20,1
Georgia,2/28/20,1
Greece,2/28/20,4
North Macedonia,2/28/20,1
Norway,2/28/20,6
Romania,2/28/20,3
Denmark,2/28/20,1
Estonia,2/28/20,1
Netherlands,2/28/20,1
San Marino,2/28/20,1
Belarus,2/28/20,1
Canada,2/28/20,1
Iceland,2/28/20,1
Lithuania,2/28/20,1
Mexico,2/28/20,1
New Zealand,2/28/20,1
Nigeria,2/28/20,1
Australia,2/28/20,0
Ireland,2/28/20,0
Luxembourg,2/28/20,0
Monaco,2/28/20,0
Qatar,2/28/20,0
US,2/28/20,0
Ecuador,2/28/20,0
Azerbaijan,2/28/20,0
Czech Republic,2/28/20,0
Armenia,2/28/20,0
Dominican Republic,2/28/20,0
US,2/28/20,0
Indonesia,2/28/20,0
Portugal,2/28/20,0
Andorra,2/28/20,0
Australia,2/28/20,0
Latvia,2/28/20,0
Morocco,2/28/20,0
Saudi Arabia,2/28/20,0
Senegal,2/28/20,0
US,2/28/20,0
US,2/28/20,0
US,2/28/20,0
US,2/28/20,0
US,2/28/20,0
US,2/28/20,0
US,2/28/20,0
US,2/28/20,0
US,2/28/20,0
US,2/28/20,0
Argentina,2/28/20,0
Chile,2/28/20,0
Jordan,2/28/20,0
US,2/28/20,0
US,2/28/20,0
US,2/28/20,0
US,2/28/20,0
US,2/28/20,0
Ukraine,2/28/20,0
Mainland China,2/29/20,990
Mainland China,2/29/20,411
Mainland China,2/29/20,576
Mainland China,2/29/20,296
Mainland China,2/29/20,91
Mainland China,2/29/20,1349
Mainland China,2/29/20,252
Mainland China,2/29/20,146
Mainland China,2/29/20,168
Mainland China,2/29/20,318
Mainland China,2/29/20,480
Mainland China,2/29/20,1272
Mainland China,2/29/20,66337
Mainland China,2/29/20,1018
Mainland China,2/29/20,75
Mainland China,2/29/20,631
Mainland China,2/29/20,935
Mainland China,2/29/20,93
Mainland China,2/29/20,121
Mainland China,2/29/20,73
Mainland China,2/29/20,18
Mainland China,2/29/20,245
Mainland China,2/29/20,756
Mainland China,2/29/20,337
Mainland China,2/29/20,133
Mainland China,2/29/20,538
Mainland China,2/29/20,136
Mainland China,2/29/20,1
Mainland China,2/29/20,76
Mainland China,2/29/20,174
Mainland China,2/29/20,1205
Thailand,2/29/20,42
Japan,2/29/20,241
South Korea,2/29/20,3150
Taiwan,2/29/20,39
US,2/29/20,6
US,2/29/20,2
US,2/29/20,1
Macau,2/29/20,10
Hong Kong,2/29/20,95
Singapore,2/29/20,102
Vietnam,2/29/20,16
France,2/29/20,100
Nepal,2/29/20,1
Malaysia,2/29/20,25
Canada,2/29/20,10
Canada,2/29/20,8
US,2/29/20,1
US,2/29/20,1
Australia,2/29/20,4
Australia,2/29/20,7
Australia,2/29/20,9
Cambodia,2/29/20,1
Sri Lanka,2/29/20,1
Germany,2/29/20,79
Finland,2/29/20,3
United Arab Emirates,2/29/20,21
Philippines,2/29/20,3
India,2/29/20,3
Canada,2/29/20,1
Italy,2/29/20,1128
UK,2/29/20,23
Russia,2/29/20,2
Sweden,2/29/20,12
US,2/29/20,3
Spain,2/29/20,45
Australia,2/29/20,3
US,2/29/20,1
US,2/29/20,2
Belgium,2/29/20,1
US,2/29/20,1
Others,2/29/20,705
US,2/29/20,2
US,2/29/20,1
Egypt,2/29/20,1
Iran,2/29/20,593
US,2/29/20,0
US,2/29/20,0
Australia,2/29/20,0
US,2/29/20,0
Lebanon,2/29/20,4
US,2/29/20,1
US,2/29/20,2
Iraq,2/29/20,13
US,2/29/20,44
Oman,2/29/20,6
Afghanistan,2/29/20,1
Bahrain,2/29/20,41
Kuwait,2/29/20,45
Algeria,2/29/20,1
Croatia,2/29/20,6
Switzerland,2/29/20,18
Austria,2/29/20,9
Israel,2/29/20,7
Pakistan,2/29/20,4
Brazil,2/29/20,2
Georgia,2/29/20,1
Greece,2/29/20,4
North Macedonia,2/29/20,1
Norway,2/29/20,15
Romania,2/29/20,3
Denmark,2/29/20,3
Estonia,2/29/20,1
Netherlands,2/29/20,6
San Marino,2/29/20,1
Belarus,2/29/20,1
Canada,2/29/20,1
Iceland,2/29/20,1
Lithuania,2/29/20,1
Mexico,2/29/20,4
New Zealand,2/29/20,1
Nigeria,2/29/20,1
Australia,2/29/20,2
Ireland,2/29/20,1
Luxembourg,2/29/20,1
Monaco,2/29/20,1
Qatar,2/29/20,1
US,2/29/20,1
Ecuador,2/29/20,0
Azerbaijan,2/29/20,0
Czech Republic,2/29/20,0
Armenia,2/29/20,0
Dominican Republic,2/29/20,0
US,2/29/20,0
Indonesia,2/29/20,0
Portugal,2/29/20,0
Andorra,2/29/20,0
Australia,2/29/20,0
Latvia,2/29/20,0
Morocco,2/29/20,0
Saudi Arabia,2/29/20,0
Senegal,2/29/20,0
US,2/29/20,0
US,2/29/20,0
US,2/29/20,0
US,2/29/20,0
US,2/29/20,0
US,2/29/20,0
US,2/29/20,0
US,2/29/20,0
US,2/29/20,0
US,2/29/20,1
Argentina,2/29/20,0
Chile,2/29/20,0
Jordan,2/29/20,0
US,2/29/20,0
US,2/29/20,0
US,2/29/20,0
US,2/29/20,0
US,2/29/20,0
Ukraine,2/29/20,0
Mainland China,2/3/20,408
Mainland China,2/3/20,212
Mainland China,2/3/20,337
Mainland China,2/3/20,179
Mainland China,2/3/20,55
Mainland China,2/3/20,725
Mainland China,2/3/20,127
Mainland China,2/3/20,46
Mainland China,2/3/20,72
Mainland China,2/3/20,113
Mainland China,2/3/20,121
Mainland China,2/3/20,566
Mainland China,2/3/20,13522
Mainland China,2/3/20,521
Mainland China,2/3/20,34
Mainland China,2/3/20,271
Mainland China,2/3/20,391
Mainland China,2/3/20,31
Mainland China,2/3/20,74
Mainland China,2/3/20,31
Mainland China,2/3/20,13
Mainland China,2/3/20,128
Mainland China,2/3/20,259
Mainland China,2/3/20,203
Mainland China,2/3/20,74
Mainland China,2/3/20,254
Mainland China,2/3/20,60
Mainland China,2/3/20,1
Mainland China,2/3/20,24
Mainland China,2/3/20,117
Mainland China,2/3/20,724
Thailand,2/3/20,19
Japan,2/3/20,20
South Korea,2/3/20,15
Taiwan,2/3/20,10
US,2/3/20,1
US,2/3/20,2
US,2/3/20,1
Macau,2/3/20,8
Hong Kong,2/3/20,15
Singapore,2/3/20,18
Vietnam,2/3/20,8
France,2/3/20,6
Nepal,2/3/20,1
Malaysia,2/3/20,8
Canada,2/3/20,2
Canada,2/3/20,1
US,2/3/20,1
US,2/3/20,1
Australia,2/3/20,4
Australia,2/3/20,4
Australia,2/3/20,2
Cambodia,2/3/20,1
Sri Lanka,2/3/20,1
Germany,2/3/20,12
Finland,2/3/20,1
United Arab Emirates,2/3/20,5
Philippines,2/3/20,2
India,2/3/20,3
Canada,2/3/20,1
Italy,2/3/20,2
UK,2/3/20,2
Russia,2/3/20,2
Sweden,2/3/20,1
US,2/3/20,2
Spain,2/3/20,1
Australia,2/3/20,2
US,2/3/20,1
US,2/3/20,2
Belgium,2/3/20,0
US,2/3/20,0
Others,2/3/20,0
US,2/3/20,0
US,2/3/20,0
Egypt,2/3/20,0
Iran,2/3/20,0
US,2/3/20,0
US,2/3/20,0
Australia,2/3/20,0
US,2/3/20,0
Lebanon,2/3/20,0
US,2/3/20,0
US,2/3/20,0
Iraq,2/3/20,0
US,2/3/20,0
Oman,2/3/20,0
Afghanistan,2/3/20,0
Bahrain,2/3/20,0
Kuwait,2/3/20,0
Algeria,2/3/20,0
Croatia,2/3/20,0
Switzerland,2/3/20,0
Austria,2/3/20,0
Israel,2/3/20,0
Pakistan,2/3/20,0
Brazil,2/3/20,0
Georgia,2/3/20,0
Greece,2/3/20,0
North Macedonia,2/3/20,0
Norway,2/3/20,0
Romania,2/3/20,0
Denmark,2/3/20,0
Estonia,2/3/20,0
Netherlands,2/3/20,0
San Marino,2/3/20,0
Belarus,2/3/20,0
Canada,2/3/20,0
Iceland,2/3/20,0
Lithuania,2/3/20,0
Mexico,2/3/20,0
New Zealand,2/3/20,0
Nigeria,2/3/20,0
Australia,2/3/20,0
Ireland,2/3/20,0
Luxembourg,2/3/20,0
Monaco,2/3/20,0
Qatar,2/3/20,0
US,2/3/20,0
Ecuador,2/3/20,0
Azerbaijan,2/3/20,0
Czech Republic,2/3/20,0
Armenia,2/3/20,0
Dominican Republic,2/3/20,0
US,2/3/20,0
Indonesia,2/3/20,0
Portugal,2/3/20,0
Andorra,2/3/20,0
Australia,2/3/20,0
Latvia,2/3/20,0
Morocco,2/3/20,0
Saudi Arabia,2/3/20,0
Senegal,2/3/20,0
US,2/3/20,0
US,2/3/20,0
US,2/3/20,0
US,2/3/20,0
US,2/3/20,0
US,2/3/20,0
US,2/3/20,0
US,2/3/20,0
US,2/3/20,0
US,2/3/20,0
Argentina,2/3/20,0
Chile,2/3/20,0
Jordan,2/3/20,0
US,2/3/20,0
US,2/3/20,0
US,2/3/20,0
US,2/3/20,0
US,2/3/20,0
Ukraine,2/3/20,0
Mainland China,2/4/20,480
Mainland China,2/4/20,228
Mainland China,2/4/20,366
Mainland China,2/4/20,194
Mainland China,2/4/20,57
Mainland China,2/4/20,813
Mainland China,2/4/20,139
Mainland China,2/4/20,58
Mainland China,2/4/20,80
Mainland China,2/4/20,126
Mainland China,2/4/20,155
Mainland China,2/4/20,675
Mainland China,2/4/20,16678
Mainland China,2/4/20,593
Mainland China,2/4/20,35
Mainland China,2/4/20,308
Mainland China,2/4/20,476
Mainland China,2/4/20,42
Mainland China,2/4/20,81
Mainland China,2/4/20,34
Mainland China,2/4/20,15
Mainland China,2/4/20,142
Mainland China,2/4/20,275
Mainland China,2/4/20,219
Mainland China,2/4/20,81
Mainland China,2/4/20,282
Mainland China,2/4/20,67
Mainland China,2/4/20,1
Mainland China,2/4/20,29
Mainland China,2/4/20,122
Mainland China,2/4/20,829
Thailand,2/4/20,25
Japan,2/4/20,22
South Korea,2/4/20,16
Taiwan,2/4/20,11
US,2/4/20,1
US,2/4/20,2
US,2/4/20,1
Macau,2/4/20,10
Hong Kong,2/4/20,17
Singapore,2/4/20,24
Vietnam,2/4/20,8
France,2/4/20,6
Nepal,2/4/20,1
Malaysia,2/4/20,10
Canada,2/4/20,2
Canada,2/4/20,1
US,2/4/20,1
US,2/4/20,1
Australia,2/4/20,4
Australia,2/4/20,4
Australia,2/4/20,3
Cambodia,2/4/20,1
Sri Lanka,2/4/20,1
Germany,2/4/20,12
Finland,2/4/20,1
United Arab Emirates,2/4/20,5
Philippines,2/4/20,2
India,2/4/20,3
Canada,2/4/20,1
Italy,2/4/20,2
UK,2/4/20,2
Russia,2/4/20,2
Sweden,2/4/20,1
US,2/4/20,2
Spain,2/4/20,1
Australia,2/4/20,2
US,2/4/20,1
US,2/4/20,2
Belgium,2/4/20,1
US,2/4/20,0
Others,2/4/20,0
US,2/4/20,0
US,2/4/20,0
Egypt,2/4/20,0
Iran,2/4/20,0
US,2/4/20,0
US,2/4/20,0
Australia,2/4/20,0
US,2/4/20,0
Lebanon,2/4/20,0
US,2/4/20,0
US,2/4/20,0
Iraq,2/4/20,0
US,2/4/20,0
Oman,2/4/20,0
Afghanistan,2/4/20,0
Bahrain,2/4/20,0
Kuwait,2/4/20,0
Algeria,2/4/20,0
Croatia,2/4/20,0
Switzerland,2/4/20,0
Austria,2/4/20,0
Israel,2/4/20,0
Pakistan,2/4/20,0
Brazil,2/4/20,0
Georgia,2/4/20,0
Greece,2/4/20,0
North Macedonia,2/4/20,0
Norway,2/4/20,0
Romania,2/4/20,0
Denmark,2/4/20,0
Estonia,2/4/20,0
Netherlands,2/4/20,0
San Marino,2/4/20,0
Belarus,2/4/20,0
Canada,2/4/20,0
Iceland,2/4/20,0
Lithuania,2/4/20,0
Mexico,2/4/20,0
New Zealand,2/4/20,0
Nigeria,2/4/20,0
Australia,2/4/20,0
Ireland,2/4/20,0
Luxembourg,2/4/20,0
Monaco,2/4/20,0
Qatar,2/4/20,0
US,2/4/20,0
Ecuador,2/4/20,0
Azerbaijan,2/4/20,0
Czech Republic,2/4/20,0
Armenia,2/4/20,0
Dominican Republic,2/4/20,0
US,2/4/20,0
Indonesia,2/4/20,0
Portugal,2/4/20,0
Andorra,2/4/20,0
Australia,2/4/20,0
Latvia,2/4/20,0
Morocco,2/4/20,0
Saudi Arabia,2/4/20,0
Senegal,2/4/20,0
US,2/4/20,0
US,2/4/20,0
US,2/4/20,0
US,2/4/20,0
US,2/4/20,0
US,2/4/20,0
US,2/4/20,0
US,2/4/20,0
US,2/4/20,0
US,2/4/20,0
Argentina,2/4/20,0
Chile,2/4/20,0
Jordan,2/4/20,0
US,2/4/20,0
US,2/4/20,0
US,2/4/20,0
US,2/4/20,0
US,2/4/20,0
Ukraine,2/4/20,0
Mainland China,2/5/20,530
Mainland China,2/5/20,253
Mainland China,2/5/20,389
Mainland China,2/5/20,205
Mainland China,2/5/20,62
Mainland China,2/5/20,895
Mainland China,2/5/20,150
Mainland China,2/5/20,64
Mainland China,2/5/20,99
Mainland China,2/5/20,135
Mainland China,2/5/20,190
Mainland China,2/5/20,764
Mainland China,2/5/20,19665
Mainland China,2/5/20,661
Mainland China,2/5/20,42
Mainland China,2/5/20,341
Mainland China,2/5/20,548
Mainland China,2/5/20,54
Mainland China,2/5/20,89
Mainland China,2/5/20,34
Mainland China,2/5/20,17
Mainland China,2/5/20,165
Mainland China,2/5/20,307
Mainland China,2/5/20,243
Mainland China,2/5/20,81
Mainland China,2/5/20,301
Mainland China,2/5/20,69
Mainland China,2/5/20,1
Mainland China,2/5/20,32
Mainland China,2/5/20,128
Mainland China,2/5/20,895
Thailand,2/5/20,25
Japan,2/5/20,22
South Korea,2/5/20,19
Taiwan,2/5/20,11
US,2/5/20,1
US,2/5/20,2
US,2/5/20,1
Macau,2/5/20,10
Hong Kong,2/5/20,21
Singapore,2/5/20,28
Vietnam,2/5/20,8
France,2/5/20,6
Nepal,2/5/20,1
Malaysia,2/5/20,12
Canada,2/5/20,2
Canada,2/5/20,2
US,2/5/20,1
US,2/5/20,1
Australia,2/5/20,4
Australia,2/5/20,4
Australia,2/5/20,3
Cambodia,2/5/20,1
Sri Lanka,2/5/20,1
Germany,2/5/20,12
Finland,2/5/20,1
United Arab Emirates,2/5/20,5
Philippines,2/5/20,2
India,2/5/20,3
Canada,2/5/20,1
Italy,2/5/20,2
UK,2/5/20,2
Russia,2/5/20,2
Sweden,2/5/20,1
US,2/5/20,2
Spain,2/5/20,1
Australia,2/5/20,2
US,2/5/20,1
US,2/5/20,2
Belgium,2/5/20,1
US,2/5/20,1
Others,2/5/20,0
US,2/5/20,0
US,2/5/20,0
Egypt,2/5/20,0
Iran,2/5/20,0
US,2/5/20,0
US,2/5/20,0
Australia,2/5/20,0
US,2/5/20,0
Lebanon,2/5/20,0
US,2/5/20,0
US,2/5/20,0
Iraq,2/5/20,0
US,2/5/20,0
Oman,2/5/20,0
Afghanistan,2/5/20,0
Bahrain,2/5/20,0
Kuwait,2/5/20,0
Algeria,2/5/20,0
Croatia,2/5/20,0
Switzerland,2/5/20,0
Austria,2/5/20,0
Israel,2/5/20,0
Pakistan,2/5/20,0
Brazil,2/5/20,0
Georgia,2/5/20,0
Greece,2/5/20,0
North Macedonia,2/5/20,0
Norway,2/5/20,0
Romania,2/5/20,0
Denmark,2/5/20,0
Estonia,2/5/20,0
Netherlands,2/5/20,0
San Marino,2/5/20,0
Belarus,2/5/20,0
Canada,2/5/20,0
Iceland,2/5/20,0
Lithuania,2/5/20,0
Mexico,2/5/20,0
New Zealand,2/5/20,0
Nigeria,2/5/20,0
Australia,2/5/20,0
Ireland,2/5/20,0
Luxembourg,2/5/20,0
Monaco,2/5/20,0
Qatar,2/5/20,0
US,2/5/20,0
Ecuador,2/5/20,0
Azerbaijan,2/5/20,0
Czech Republic,2/5/20,0
Armenia,2/5/20,0
Dominican Republic,2/5/20,0
US,2/5/20,0
Indonesia,2/5/20,0
Portugal,2/5/20,0
Andorra,2/5/20,0
Australia,2/5/20,0
Latvia,2/5/20,0
Morocco,2/5/20,0
Saudi Arabia,2/5/20,0
Senegal,2/5/20,0
US,2/5/20,0
US,2/5/20,0
US,2/5/20,0
US,2/5/20,0
US,2/5/20,0
US,2/5/20,0
US,2/5/20,0
US,2/5/20,0
US,2/5/20,0
US,2/5/20,0
Argentina,2/5/20,0
Chile,2/5/20,0
Jordan,2/5/20,0
US,2/5/20,0
US,2/5/20,0
US,2/5/20,0
US,2/5/20,0
US,2/5/20,0
Ukraine,2/5/20,0
Mainland China,2/6/20,591
Mainland China,2/6/20,274
Mainland China,2/6/20,411
Mainland China,2/6/20,215
Mainland China,2/6/20,62
Mainland China,2/6/20,970
Mainland China,2/6/20,168
Mainland China,2/6/20,71
Mainland China,2/6/20,106
Mainland China,2/6/20,157
Mainland China,2/6/20,227
Mainland China,2/6/20,851
Mainland China,2/6/20,22112
Mainland China,2/6/20,711
Mainland China,2/6/20,46
Mainland China,2/6/20,373
Mainland China,2/6/20,600
Mainland China,2/6/20,59
Mainland China,2/6/20,94
Mainland China,2/6/20,40
Mainland China,2/6/20,18
Mainland China,2/6/20,173
Mainland China,2/6/20,347
Mainland China,2/6/20,257
Mainland China,2/6/20,96
Mainland China,2/6/20,321
Mainland China,2/6/20,79
Mainland China,2/6/20,1
Mainland China,2/6/20,36
Mainland China,2/6/20,133
Mainland China,2/6/20,954
Thailand,2/6/20,25
Japan,2/6/20,45
South Korea,2/6/20,23
Taiwan,2/6/20,16
US,2/6/20,1
US,2/6/20,2
US,2/6/20,1
Macau,2/6/20,10
Hong Kong,2/6/20,24
Singapore,2/6/20,28
Vietnam,2/6/20,10
France,2/6/20,6
Nepal,2/6/20,1
Malaysia,2/6/20,12
Canada,2/6/20,2
Canada,2/6/20,2
US,2/6/20,1
US,2/6/20,1
Australia,2/6/20,4
Australia,2/6/20,4
Australia,2/6/20,4
Cambodia,2/6/20,1
Sri Lanka,2/6/20,1
Germany,2/6/20,12
Finland,2/6/20,1
United Arab Emirates,2/6/20,5
Philippines,2/6/20,2
India,2/6/20,3
Canada,2/6/20,1
Italy,2/6/20,2
UK,2/6/20,2
Russia,2/6/20,2
Sweden,2/6/20,1
US,2/6/20,2
Spain,2/6/20,1
Australia,2/6/20,2
US,2/6/20,1
US,2/6/20,2
Belgium,2/6/20,1
US,2/6/20,1
Others,2/6/20,0
US,2/6/20,0
US,2/6/20,0
Egypt,2/6/20,0
Iran,2/6/20,0
US,2/6/20,0
US,2/6/20,0
Australia,2/6/20,0
US,2/6/20,0
Lebanon,2/6/20,0
US,2/6/20,0
US,2/6/20,0
Iraq,2/6/20,0
US,2/6/20,0
Oman,2/6/20,0
Afghanistan,2/6/20,0
Bahrain,2/6/20,0
Kuwait,2/6/20,0
Algeria,2/6/20,0
Croatia,2/6/20,0
Switzerland,2/6/20,0
Austria,2/6/20,0
Israel,2/6/20,0
Pakistan,2/6/20,0
Brazil,2/6/20,0
Georgia,2/6/20,0
Greece,2/6/20,0
North Macedonia,2/6/20,0
Norway,2/6/20,0
Romania,2/6/20,0
Denmark,2/6/20,0
Estonia,2/6/20,0
Netherlands,2/6/20,0
San Marino,2/6/20,0
Belarus,2/6/20,0
Canada,2/6/20,0
Iceland,2/6/20,0
Lithuania,2/6/20,0
Mexico,2/6/20,0
New Zealand,2/6/20,0
Nigeria,2/6/20,0
Australia,2/6/20,0
Ireland,2/6/20,0
Luxembourg,2/6/20,0
Monaco,2/6/20,0
Qatar,2/6/20,0
US,2/6/20,0
Ecuador,2/6/20,0
Azerbaijan,2/6/20,0
Czech Republic,2/6/20,0
Armenia,2/6/20,0
Dominican Republic,2/6/20,0
US,2/6/20,0
Indonesia,2/6/20,0
Portugal,2/6/20,0
Andorra,2/6/20,0
Australia,2/6/20,0
Latvia,2/6/20,0
Morocco,2/6/20,0
Saudi Arabia,2/6/20,0
Senegal,2/6/20,0
US,2/6/20,0
US,2/6/20,0
US,2/6/20,0
US,2/6/20,0
US,2/6/20,0
US,2/6/20,0
US,2/6/20,0
US,2/6/20,0
US,2/6/20,0
US,2/6/20,0
Argentina,2/6/20,0
Chile,2/6/20,0
Jordan,2/6/20,0
US,2/6/20,0
US,2/6/20,0
US,2/6/20,0
US,2/6/20,0
US,2/6/20,0
Ukraine,2/6/20,0
Mainland China,2/7/20,665
Mainland China,2/7/20,297
Mainland China,2/7/20,426
Mainland China,2/7/20,224
Mainland China,2/7/20,67
Mainland China,2/7/20,1034
Mainland China,2/7/20,172
Mainland China,2/7/20,81
Mainland China,2/7/20,117
Mainland China,2/7/20,172
Mainland China,2/7/20,277
Mainland China,2/7/20,914
Mainland China,2/7/20,24953
Mainland China,2/7/20,772
Mainland China,2/7/20,50
Mainland China,2/7/20,408
Mainland China,2/7/20,661
Mainland China,2/7/20,65
Mainland China,2/7/20,99
Mainland China,2/7/20,43
Mainland China,2/7/20,18
Mainland China,2/7/20,184
Mainland China,2/7/20,386
Mainland China,2/7/20,277
Mainland China,2/7/20,104
Mainland China,2/7/20,344
Mainland China,2/7/20,81
Mainland China,2/7/20,1
Mainland China,2/7/20,39
Mainland China,2/7/20,138
Mainland China,2/7/20,1006
Thailand,2/7/20,25
Japan,2/7/20,25
South Korea,2/7/20,24
Taiwan,2/7/20,16
US,2/7/20,1
US,2/7/20,2
US,2/7/20,1
Macau,2/7/20,10
Hong Kong,2/7/20,25
Singapore,2/7/20,30
Vietnam,2/7/20,10
France,2/7/20,6
Nepal,2/7/20,1
Malaysia,2/7/20,12
Canada,2/7/20,2
Canada,2/7/20,4
US,2/7/20,1
US,2/7/20,1
Australia,2/7/20,4
Australia,2/7/20,4
Australia,2/7/20,5
Cambodia,2/7/20,1
Sri Lanka,2/7/20,1
Germany,2/7/20,13
Finland,2/7/20,1
United Arab Emirates,2/7/20,5
Philippines,2/7/20,3
India,2/7/20,3
Canada,2/7/20,1
Italy,2/7/20,3
UK,2/7/20,3
Russia,2/7/20,2
Sweden,2/7/20,1
US,2/7/20,2
Spain,2/7/20,1
Australia,2/7/20,2
US,2/7/20,1
US,2/7/20,2
Belgium,2/7/20,1
US,2/7/20,1
Others,2/7/20,61
US,2/7/20,0
US,2/7/20,0
Egypt,2/7/20,0
Iran,2/7/20,0
US,2/7/20,0
US,2/7/20,0
Australia,2/7/20,0
US,2/7/20,0
Lebanon,2/7/20,0
US,2/7/20,0
US,2/7/20,0
Iraq,2/7/20,0
US,2/7/20,0
Oman,2/7/20,0
Afghanistan,2/7/20,0
Bahrain,2/7/20,0
Kuwait,2/7/20,0
Algeria,2/7/20,0
Croatia,2/7/20,0
Switzerland,2/7/20,0
Austria,2/7/20,0
Israel,2/7/20,0
Pakistan,2/7/20,0
Brazil,2/7/20,0
Georgia,2/7/20,0
Greece,2/7/20,0
North Macedonia,2/7/20,0
Norway,2/7/20,0
Romania,2/7/20,0
Denmark,2/7/20,0
Estonia,2/7/20,0
Netherlands,2/7/20,0
San Marino,2/7/20,0
Belarus,2/7/20,0
Canada,2/7/20,0
Iceland,2/7/20,0
Lithuania,2/7/20,0
Mexico,2/7/20,0
New Zealand,2/7/20,0
Nigeria,2/7/20,0
